STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
85201099999,01/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,47.4,24,43.2,24,9999.9,0,629.7,8,4.2,24,6.5,24,13,999.9,57.2,*,42.8, ,0.17,G,999.9,110000
85201099999,02/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,47.1,24,41.8,24,9999.9,0,630,8,5,24,7,24,12,22,53.6,*,41, ,0.29,G,999.9,110000
85201099999,03/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,48.3,24,40.9,24,9999.9,0,631.5,8,5,24,7.3,24,12,22.9,60.8,*,39.6, ,0.04,G,999.9,100000
85201099999,04/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.4,24,42,24,9999.9,0,631.1,7,5.4,24,5.2,24,11.1,999.9,59,*,41,*,0.46,G,999.9,110010
85201099999,05/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,48.7,24,41.9,24,9999.9,0,630.1,7,4.8,24,5.2,24,12,999.9,59,*,41.7, ,0.25,G,999.9,110010
85201099999,06/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,50.4,24,34.5,24,9999.9,0,628.4,8,7.5,24,5.2,24,9.9,17.1,64.4,*,37.4, ,0.11,G,999.9,10010
85201099999,07/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,51,24,37.8,24,9999.9,0,628.8,8,5.9,24,5.3,24,12,999.9,64.6, ,41, ,0,G,999.9,100000
85201099999,08/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,51.6,24,35.7,24,9999.9,0,629.7,8,7.6,24,6,24,9.9,18.1,64.4,*,40.1, ,0,I,999.9,10
85201099999,09/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,50.9,23,33.6,23,9999.9,0,629.7,7,6.4,23,5.4,23,15,27,66.2,*,34.5, ,0,I,999.9,100010
85201099999,10/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,50.2,24,37.6,24,9999.9,0,630,8,6.3,24,5.3,24,12,19,60.8,*,37.4, ,0,I,999.9,100010
85201099999,11/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,45.7,22,39.1,22,9999.9,0,630.8,7,5.6,22,5.6,22,15,25.1,53.6,*,38.3, ,0.28,A,999.9,110010
85201099999,12/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,47.9,24,39.2,24,9999.9,0,631.5,8,7.2,24,4.3,24,12,999.9,59,*,36, ,0.04,A,999.9,100000
85201099999,13/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,46.8,21,42.4,21,9999.9,0,631.3,6,4.5,21,3.6,21,7,999.9,53.6,*,42.1, ,0.22,G,999.9,110000
85201099999,14/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,48.5,24,43.2,24,9999.9,0,630.1,8,4.7,24,5.8,24,12,999.9,57.2,*,40.5, ,0.13,G,999.9,110010
85201099999,15/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,48.3,24,42.1,24,9999.9,0,630,7,4.9,24,5.6,24,11.1,999.9,57.2,*,41,*,0.35,G,999.9,110110
85201099999,16/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,50.1,24,40.6,24,9999.9,0,631.3,8,5.1,24,7.5,24,15.9,22.9,60.8,*,41.4, ,0.14,G,999.9,100000
85201099999,17/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.1,24,37.7,24,9999.9,0,632.6,8,5.5,24,8.9,24,15,21,59,*,41, ,0,G,999.9,100000
85201099999,18/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,48.3,23,37.3,23,9999.9,0,632.6,8,6.1,23,6.7,23,15,999.9,60.8,*,37.2, ,0,I,999.9,100000
85201099999,19/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.1,24,39.7,24,9999.9,0,631.8,8,6.2,24,6.2,24,12,20,60.8,*,36.7, ,0,I,999.9,100000
85201099999,20/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.4,24,41.5,24,9999.9,0,631.5,8,5.1,24,5.7,24,9.9,999.9,59.4,*,44.2, ,0.01,G,999.9,110000
85201099999,21/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,50.7,24,41.8,23,9999.9,0,630.8,6,6.2,24,5.3,24,11.1,999.9,59,*,42.4, ,0.11,G,999.9,110010
85201099999,22/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.1,24,42.4,24,9999.9,0,629.9,7,5.3,24,7.3,24,15,999.9,57.2,*,40.3, ,0.11,G,999.9,110010
85201099999,23/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,49.8,24,38.7,24,9999.9,0,630.5,8,5.7,24,7.1,24,12,20,62.6, ,41,*,0.06,G,999.9,110000
85201099999,24/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,51.2,24,40.2,24,9999.9,0,630.2,8,5.7,24,6.6,24,12,21,64.4,*,41, ,0,G,999.9,100000
85201099999,25/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,53.2,24,38.4,24,9999.9,0,631.1,8,5.5,24,7.6,24,12,22,66.2,*,42.1, ,0,I,999.9,100000
85201099999,26/01/2020,-16.513339,-68.192256,4061.46,"EL ALTO INTERNATIONAL, BL",La Paz Department,Bolivia,52.1,24,35.9,24,9999.9,0,631.7,8,6.4,24,7.1,24,13,22,68.7, ,36.5, ,0,I,999.9,100000
