STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72530094846,01/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,28.3,24,21.8,24,1008.6,24,983.2,24,10,24,9.2,24,15.9,25.1,42.1, ,21, ,0.08,G,2,0
72530094846,02/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,41.7,24,30.7,24,1001.3,24,976.9,24,10,24,12.5,24,17.1,27,48,*,37,*,0,G,999.9,0
72530094846,03/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,38.4,24,32.9,24,1007.6,24,983.1,24,10,24,5.3,24,8.9,999.9,48, ,34, ,0,G,999.9,0
72530094846,04/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,31.8,24,25.6,24,1014.1,19,989.2,24,8.5,24,7.6,24,12,17.1,41, ,28.9, ,0.03,G,1.2,1000
72530094846,05/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,30.7,24,23.9,24,1017.2,22,991.4,24,9.9,24,10.1,24,18.1,32.1,42.1, ,24.1, ,0,I,1.2,0
72530094846,06/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,33.8,24,22.3,24,1018.9,24,993.8,24,10,24,10.1,24,19,32.1,42.1, ,24.3, ,0,G,999.9,0
72530094846,07/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,33.9,24,22.3,24,1016.5,24,991.4,24,10,24,7.6,24,13,19,42.1, ,28, ,0,G,999.9,0
72530094846,08/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,23.9,24,9.5,24,1024.3,24,999.4,24,10,24,10.7,24,18.1,27,39.9, ,14, ,0,G,999.9,0
72530094846,09/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,32,24,21.4,24,1021.7,24,995.7,24,9.9,24,11.9,24,19,29.9,50, ,17.1, ,0,G,999.9,10000
72530094846,10/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,46.2,24,43.1,24,1016.3,17,991.9,24,5.8,24,10.8,24,19,32.1,50, ,23.2, ,0.03,G,999.9,110000
72530094846,11/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,34.3,24,32.7,24,1011.5,13,987,24,3.2,24,21,24,29.9,45.1,50, ,28.9, ,1.14,G,1.2,11000
72530094846,12/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,26.4,24,22.3,24,1023,16,996.3,24,7.6,24,8.7,24,24.1,38.1,37, ,23, ,0.06,G,2,101000
72530094846,13/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,31.1,24,26.8,24,1025.3,20,999.6,24,8.4,24,7,24,12,19,32, ,23, ,0,G,2,11000
72530094846,14/01/2020,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",Illinois,United States,34.7,24,30.7,24,1021.1,18,995.3,24,8.2,24,8.5,24,14,24.1,39, ,30.9, ,0,G,1.2,0
