STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72202012839,01/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,70.2,24,51.8,24,1017.5,24,16.5,24,10,24,3.1,24,6,999.9,82, ,61, ,0,G,999.9,0
72202012839,02/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,72.4,24,60.2,24,1017.8,24,16.7,24,10,24,5.6,24,13,15.9,82, ,61, ,0,G,999.9,0
72202012839,03/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,77.9,24,69.4,24,1018.2,22,17,24,10,24,8.8,24,15,25.1,84, ,63, ,0,G,999.9,0
72202012839,04/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,79.4,24,69.4,24,1018.4,24,17.5,24,10,24,7.9,24,15.9,22,87.1, ,73, ,0,G,999.9,10000
72202012839,05/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,66.6,24,50.9,24,1022.5,24,21.5,24,9.9,24,8.8,24,14,21,87.1, ,57.9, ,0.06,G,999.9,10000
72202012839,06/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,63.6,24,47.5,24,1023,24,22,24,10,24,6.3,24,9.9,15,75, ,55.9, ,0,G,999.9,0
72202012839,07/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,69.6,24,50.5,24,1021.3,24,20.3,24,10,24,3.5,24,7,999.9,79, ,55.9, ,0,G,999.9,0
72202012839,08/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,68.5,24,51.3,24,1024.7,24,23.7,24,10,24,5,24,12,19,79, ,61, ,0,G,999.9,0
72202012839,09/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,74.3,24,55.2,24,1026.9,24,25.9,24,10,24,14.1,24,25.1,31.1,79, ,61, ,0,G,999.9,0
72202012839,10/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,76.6,24,63.7,24,1025.8,24,24.8,24,10,24,18,24,24.1,35,81, ,71.1, ,0,G,999.9,0
72202012839,11/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,78,24,68.8,24,1023.5,24,22.5,24,9.5,24,16.9,24,22.9,29.9,82.9, ,73.9, ,0.02,G,999.9,10000
72202012839,12/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,78.1,24,69.5,24,1024.2,23,23.2,24,9.7,24,10.4,24,17.1,22.9,82.9, ,75, ,0,A,999.9,0
72202012839,13/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,77.5,24,66.5,24,1025.5,22,24.4,24,10,24,12.2,24,17.1,22,82.9, ,73, ,0,G,999.9,10000
72202012839,14/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,77.7,24,67.4,24,1024.4,21,23.6,24,9.9,24,11.4,24,15.9,22,82.9, ,73, ,0.02,G,999.9,10000
72202012839,15/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,75.3,24,61.2,24,1023.1,24,22.1,24,10,24,7.4,24,12,17.1,82, ,69.1, ,0,I,999.9,0
72202012839,16/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,73.7,24,60.5,24,1023.6,24,22.6,24,10,24,4.5,24,11.1,15.9,82, ,64.9, ,0,G,999.9,0
72202012839,17/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,74.3,24,64.2,24,1024,22,22.9,24,10,24,6.8,24,20,27,82, ,64.9, ,0,G,999.9,10000
72202012839,18/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,74.7,24,56.9,24,1025.2,24,24.2,24,10,24,15.9,24,20,27,81, ,68, ,0.12,G,999.9,0
72202012839,19/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,74.3,24,60.6,24,1021,24,20,24,10,24,7.4,24,11.1,17.1,81, ,66, ,0,G,999.9,0
72202012839,20/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,73,24,63.1,24,1018.4,21,17.4,24,10,24,5.1,24,9.9,14,81, ,66, ,0,G,999.9,0
72202012839,21/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,61.5,24,46.5,24,1019.3,24,18.3,24,10,24,8.4,24,14,21,75.9, ,55, ,0,G,999.9,0
72202012839,22/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,51,24,34.3,24,1018.5,24,17.5,24,10,24,11,24,14,27,66.9, ,39.9, ,0,G,999.9,0
72202012839,23/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,63.1,24,56,24,1016.7,21,15.7,24,6.3,24,6.5,24,13,19,75.9,*,57,*,0,G,999.9,110000
72202012839,24/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,70.5,24,62.2,24,1016.5,24,15.5,24,8.7,24,4.2,24,11.1,17.1,80.1, ,57, ,0.31,G,999.9,10000
72202012839,25/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,72.4,24,61.5,24,1017.6,24,16.6,24,10,24,3.1,24,8,15,80.1, ,63, ,0,G,999.9,0
72202012839,26/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,66.1,24,44,24,1018.3,24,17.3,24,10,24,4.9,24,7,999.9,79, ,54, ,0,G,999.9,0
72202012839,27/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,68,24,49.6,24,1015,24,14,24,10,24,3.9,24,8.9,999.9,77, ,54, ,0,G,999.9,10000
72202012839,28/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,71.3,24,58.9,24,1012.7,23,11.7,24,9.6,24,2.8,24,8,999.9,80.1, ,61, ,0,G,999.9,0
72202012839,29/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,71.1,24,58.8,24,1013.3,24,12.4,24,10,24,4.7,24,13,15.9,82, ,60.1, ,0,G,999.9,0
72202012839,30/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,72.1,24,59.8,24,1012.8,21,11.5,24,9.4,24,5.6,24,15.9,25.1,82, ,60.1, ,1.08,G,999.9,110010
72202012839,31/01/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,71.2,24,58.6,24,1015.9,24,14.9,24,10,24,4.5,24,12,17.1,80.1, ,62.1, ,0,I,999.9,0
72202012839,01/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,71.5,24,65.2,24,1014.9,20,13.9,24,9.1,24,6,24,17.1,22,80.1, ,62.1, ,1.33,G,999.9,10010
72202012839,02/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,62.7,24,50,24,1019.3,24,18.3,24,10,24,7.8,24,12,20,77, ,55, ,0.32,G,999.9,0
72202012839,03/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,62.2,24,45.3,24,1021.7,24,20.6,24,10,24,2.9,24,7,999.9,75, ,48.9, ,0,G,999.9,0
72202012839,04/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,69.1,24,56.2,24,1021.2,24,20.2,24,10,24,4.7,24,13,19,79, ,48.9, ,0,G,999.9,0
72202012839,05/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,72.9,24,62,24,1018.4,24,17.3,24,10,24,6.2,24,14,21,81, ,59, ,0,G,999.9,0
72202012839,06/02/2020,25.7881,-80.3169,8.8,"MIAMI INTERNATIONAL AIRPORT, FL US",Florida,United States,77.4,24,68.8,24,1013,23,12,24,10,24,10.5,24,21,28.9,84.2,*,75,*,0,G,999.9,0
