STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
16622099999,01/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,46.4,24,28.6,24,9999.9,0,999.9,0,6.2,24,9,24,13,22.9,51.8, ,32,*,0,G,999.9,0
16622099999,02/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,40.8,24,26.1,24,9999.9,0,999.9,0,6.2,24,7.2,24,14,999.9,48.2, ,28.4,*,0,G,999.9,0
16622099999,03/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,36.6,24,26.1,24,9999.9,0,999.9,0,6.2,24,5.1,24,13,999.9,50,*,26.4, ,0,G,999.9,0
16622099999,04/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,44.1,24,27.9,24,9999.9,0,999.9,0,6.2,24,4.5,24,11.1,19,57.2,*,26.6,*,0,G,999.9,0
16622099999,05/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,46.8,24,31.8,24,9999.9,0,999.9,0,6.2,24,13.2,24,19,35,51.8,*,41,*,0,G,999.9,10000
16622099999,06/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,42.1,24,25.9,24,9999.9,0,999.9,0,6.2,24,16.3,24,25.1,36.9,46.4, ,37.4,*,0,G,999.9,0
16622099999,07/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,38.6,24,22.2,24,9999.9,0,999.9,0,6.2,24,8.2,24,15,22.9,46.4, ,24.8,*,0,G,999.9,0
16622099999,08/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,33.8,24,19.1,24,9999.9,0,999.9,0,6.2,24,4.3,24,9.9,999.9,48.2, ,22.5, ,0,G,999.9,0
16622099999,09/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,34.3,24,21.6,24,9999.9,0,999.9,0,6.2,24,3.6,24,8.9,999.9,50,*,23,*,0,G,999.9,0
16622099999,10/01/2020,40.519725,22.97095,6.7,"MAKEDONIA, GR",Decentralized Administration of Macedonia and Thrace,Greece,37.4,24,27,24,9999.9,0,999.9,0,6.2,24,3.1,24,7,999.9,51.8,*,26.6,*,0,G,999.9,0
