STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
99731499999,01/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,45.4,24,9999.9,0,1009.5,24,999.9,0,999.9,0,6.5,24,13,999.9,50.4,*,41.2,*,0,I,999.9,0
99731499999,02/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,40.4,24,9999.9,0,1014.7,24,999.9,0,999.9,0,2,24,8,999.9,50.9,*,33.8,*,0,I,999.9,0
99731499999,03/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,49.3,24,9999.9,0,1010.7,24,999.9,0,999.9,0,4.2,24,8,999.9,52.9,*,45.9,*,0,I,999.9,0
99731499999,04/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,52.5,24,9999.9,0,1005.7,24,999.9,0,999.9,0,1.9,24,6,999.9,55.9,*,49.5,*,0,I,999.9,0
99731499999,05/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,43.1,24,9999.9,0,1013.5,24,999.9,0,999.9,0,9.6,24,17.1,999.9,50.2,*,38.7,*,0,I,999.9,0
99731499999,06/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,42.6,24,9999.9,0,1017.1,24,999.9,0,999.9,0,4.7,24,9.9,999.9,52.9,*,36.9,*,0,I,999.9,0
99731499999,07/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,39.7,24,9999.9,0,1017.6,24,999.9,0,999.9,0,2.5,24,8.9,999.9,47.1,*,34.7,*,0,I,999.9,0
99731499999,08/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,37.9,24,9999.9,0,1018.8,24,999.9,0,999.9,0,6.9,24,15.9,999.9,45.1,*,32.9,*,0,I,999.9,0
99731499999,09/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,34.6,24,9999.9,0,1037.5,24,999.9,0,999.9,0,4.1,24,8.9,999.9,43.9,*,29.5,*,0,I,999.9,0
99731499999,10/01/2020,38.87,-77.02,10,"WASHINGTON, DC US",Washington,United States,41,24,9999.9,0,1035.9,24,999.9,0,999.9,0,5.3,24,8.9,999.9,50.7,*,35.2,*,0,I,999.9,0
