STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
16741099999,01/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,43.9,8,32.1,8,1022.5,8,13.2,8,6.1,8,9.5,8,26,999.9,52.7, ,27.5, ,0.02,G,999.9,0
16741099999,02/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,45.7,8,29,8,1023.8,8,14.5,8,6.2,8,19.7,8,28,999.9,48.4, ,40.8, ,0.05,G,999.9,10000
16741099999,03/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,47.4,8,30.4,8,1022.5,8,13.2,8,6.2,8,11.8,8,20,999.9,52.2, ,43.7,*,0,G,999.9,0
16741099999,04/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,50.2,8,28.4,8,1018.8,8,9.6,8,6.2,8,2.6,8,5.1,999.9,62.2, ,40.1, ,0,G,999.9,0
16741099999,05/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,47.2,8,37.2,8,1011,8,1.9,8,6.2,8,6.4,8,11.1,20,54.7, ,39.9, ,0,G,999.9,10000
16741099999,06/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,42,8,36.5,8,1010.7,8,1.4,8,4.7,8,25.4,8,29.9,999.9,44.4,*,40.6, ,0.21,G,999.9,10000
16741099999,07/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,42.4,8,33,8,1018.8,8,9.4,8,6.1,8,13.8,8,15.9,999.9,45.9, ,39.9, ,0.84,G,999.9,10000
16741099999,08/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,44.8,8,28.6,8,1024.6,8,15.3,8,6.2,8,14.9,8,17.1,999.9,47.1, ,43.3, ,0.05,G,999.9,0
16741099999,09/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,45.3,8,30.8,8,1026,8,16.6,8,6.2,8,10.8,8,19,20,50.4, ,41.5, ,0,G,999.9,0
16741099999,10/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,46,8,33.5,8,1024.1,8,14.8,8,6.2,8,6.1,8,11.1,999.9,54.5, ,35.1, ,0,G,999.9,0
16741099999,11/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,42.7,6,36.4,6,1024,6,14.6,6,6.2,6,1.6,6,2.9,999.9,58.5, ,32.4, ,0,G,999.9,0
16741099999,12/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,49.3,7,40.1,7,1025.1,7,15.8,7,6.2,7,4.8,7,8.9,999.9,57,*,36.1, ,0,G,999.9,0
16741099999,13/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,51.1,7,41.2,7,1026.4,7,17.2,7,6.2,7,8.4,7,15,21,56.3, ,46.8,*,0,G,999.9,0
16741099999,14/01/2020,37.9166666,23.9333333,73.45,"EL VENIZELOS, GR",Decentralized Administration of Attica,Greece,47.7,8,39.5,8,1026.2,8,16.9,8,6.2,8,1.7,8,4.1,999.9,59.5, ,34, ,0,G,999.9,0
